text,label;
Hasil investigasi dan penelitian tim KNKT di lokasi kejadian, wawancara dengan pihak yang terlibat dan saksi-saksi lainnya diperoleh temuan fakta-fakta sebagai berikut:  Faktor manusia dalam kecelakaan ini sangat berperan terutama pengemudi mobil penumpang Carry yaitu dari kelalaian atau ketidakcakapan dalam memperhitungkan jarak aman untuk menyiap.  Faktor manusia juga memiliki kelemahan dalam hal memperhitungkan, merespon dan mengantisipasi kondisi tertentu yang terjadi secara cepat dan mendadak.  Faktor sarana tidak menjadi faktor penyebab terjadinya kecelakaan.  Faktor prasarana dan lingkungan juga menjadi faktor pendukung karena kurangnya rambu yang ada pada lokasi kejadian dan kondisi jalan yang lurus dan volume kendaraan yang rendah dimana sering menimbulkan suasana yang statis dan monoton. Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (probable cause) terjadinya peristiwa kecelakaan ini, bersumber dari faktor manusia yang memiliki kelalaian atau ketidakcakapan dalam berlalu lintas di jalan,UA;
Pengemudi mobil bus kemungkinan mengalami kelelahan atau mengantuk atau menurun kesadarannya akibat dari sesuatu yang dialami sebelumnya. Hal ini tidak memenuhi persyaratan utama dalam mengemudi yakni berbadan sehat dan dalam keadaan bugar;,PRE
Tingkat kewaspadaan dan kemahiran pengemudi mobil bus terhadap medan yang demikian belum tergolong cakap. Hal ini dibuktikan yang bersangkutan tidak mampu menghadapi kondisi perubahan secara mendadak sehingga tidak mampu mengendalikan kendaraannya dengan baik,UA;
Tingkat kewaspadaan dan kemahiran pengemudi mobil bus terhadap medan yang demikian belum tergolong cakap. Hal ini dibuktikan yang bersangkutan tidak mampu menghadapi kondisi perubahan secara mendadak sehingga tidak mampu mengendalikan kendaraannya dengan baik,PRE;
Pengemudi kurang menguasai/mengenal medan (rute Pandaan – Prigen),UA;
Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) terjadinya peristiwa kecelakaan ini, bersumber dari tidak terampil dan cakapnya pengemudi dalam mengemudikan kendaraan terutama pada saat menghadapi kondisi ekstrim yang datang secara tiba-tiba (saat kritis), kondisi teknis kendaraan yang tidak dirawat secara baik serta kondisi geometrik jalan yang tidak layak dilintasi oleh kendaraan angkutan berat, termasuk dalam hal ini kendaran bermotor mobil penarik beserta rangkaian semi trailernya (kereta tempelan) yang memuat air minum kemasan tersebut.,PRE;
Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) terjadinya peristiwa kecelakaan ini, bersumber dari tidak terampil dan cakapnya pengemudi dalam mengemudikan kendaraan terutama pada saat menghadapi kondisi ekstrim yang datang secara tiba-tiba (saat kritis), kondisi teknis kendaraan yang tidak dirawat secara baik serta kondisi geometrik jalan yang tidak layak dilintasi oleh kendaraan angkutan berat, termasuk dalam hal ini kendaran bermotor mobil penarik beserta rangkaian semi trailernya (kereta tempelan) yang memuat air minum kemasan tersebut.,UA;
Pengemudi mobil bus mengemudikan dengan kecepatan tinggi dan kurang berhatihati, hal ini diperoleh dari saksi-saksi yang berada di lokasi pada saat kejadian dan rusak beratnya kendaraan mobil bus maupun kendaraan truk semi trailer setelah terjadinya kecelakaan (human factor).,UA;
Kondisi permukaan ruas jalan yang tidak sama di lokasi terjadinya kecelakaan, dimana permukaan ruas jalan Semarang - Pekalongan lebih tinggi dibandingkan Pekalongan - Semarang, sementara ketinggian median jalan tetap (tidak ada peninggian) mengakibatkan kendaraan dari arah Semarang – Pekalongan dapat dengan mudah berpindah jalur ke arah berlawanan. Sebaliknya kendaraan yang melintas dari arah Pekalongan – Semarang akan menerima efek silau dari lampu kendaraan yang datang dari arah berlawanan.,PRE;
Kurangnya rambu peringatan tentang kondisi geometri jalan (turunan maupun tanjakan) , rambu batas kecepatan dan lampu penerangan jalan yang sangat minim (jaraknya terlalu jauh antara satu dengan lainnya) sehingga pada malam hari kondisi ruas jalan gelap.,PRE;
Pengemudi yang tidak memiliki kompetensi (SIM) untuk mengemudikan kendaraan bermotor, khususnya kendaraan bermotor angkutan berat (peti kemas).,UA;
"Infrastruktur jalan yang rusak terdapat banyak lubang, dikarenakan muatan lebih (overload). Ban roda depan kanan mobil bus Isuzu pecah akibat masuk ke dalam lubang, sehingga kendaraan oleng dan menabrak median jalan dan berpindah jalur ke arah berlawanan sehingga kecelakaan tidak dapat dihindarkan;,PRE";
Pengemudi tidak dalam keadaan tanggap dan terampil didalam menghadapi situasi dan kondisi ekstrem yang muncul secara tiba-tiba. Kendaraan mobil bus Isuzu tidak dalam jarak yang aman dengan mobil bus Isuzu yang berada di depannya. Sesuai peraturan pada PP 43 Tahun 1993 tentang prasarana dan lalu lintas jalan Pasal 62 tentang jarak antara kendaraan yang berbunyi “Pengemudi pada waktu mengikuti atau berada di belakang kendaraan lain, wajib menjaga jarak dengan kendaraan yang berada didepannya”.,UA;
Pengemudi tidak dalam keadaan tanggap dan terampil didalam menghadapi situasi dan kondisi ekstrem yang muncul secara tiba-tiba. Kendaraan mobil bus Isuzu tidak dalam jarak yang aman dengan mobil bus Isuzu yang berada di depannya. Sesuai peraturan pada PP 43 Tahun 1993 tentang prasarana dan lalu lintas jalan Pasal 62 tentang jarak antara kendaraan yang berbunyi “Pengemudi pada waktu mengikuti atau berada di belakang kendaraan lain, wajib menjaga jarak dengan kendaraan yang berada didepannya”.,PRE;
Pemasangan bumper tambahan / tidak standar pada mobil barang truk gandeng mengakibatkan korban mengalami kondisi yang sangat parah atau mengalami tingkat fatalitas yang tinggi. Hal tersebut bertentangan dengan PP 44 Tahun 1993 tentang kendaraan dan pengemudi Pasal 78 ayat 2 yang berbunyi “Bumper depan sebagaimana dimaksud dalam ayat (1) tidak boleh menonjol ke depan lebih dari 50 cm melewati bagian badan kendaraan yang paling depan”.,PRE;
Pemasangan bumper tambahan / tidak standar pada mobil barang truk gandeng mengakibatkan korban mengalami kondisi yang sangat parah atau mengalami tingkat fatalitas yang tinggi. Hal tersebut bertentangan dengan PP 44 Tahun 1993 tentang kendaraan dan pengemudi Pasal 78 ayat 2 yang berbunyi “Bumper depan sebagaimana dimaksud dalam ayat (1) tidak boleh menonjol ke depan lebih dari 50 cm melewati bagian badan kendaraan yang paling depan”.,UA;
Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) terjadinya peristiwa kecelakaan ini adalah bersumber dari faktor manusia yang mengemudikan kendaraan dengan kecepatan tinggi tanpa memperhatikan kondisi prasarana dan kendaraan yang melaju dari arah berlawanan sehingga tabrakan tidak dapat dihindari.,UA;
Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) terjadinya peristiwa kecelakaan ini adalah bersumber dari faktor manusia yang mengemudikan kendaraan dengan kecepatan tinggi tanpa memperhatikan kondisi prasarana dan lingkungan, sehingga begitu menghadapi kenyataan di depannya ada gundukan tanah dan badan jalan yang longsor, yang bersangkutan tidak sempat mengambil langkah – langkah preventif / menghindari lubang tersebut,UA;
Faktor manusia (pengemudi) merupakan faktor penyebab utama terjadinya kecelakaan, hal ini dapat diketahui dari waktu kerjanya yang melebihi ketentuan yang berlaku sehingga menimbulkan kelelahan yang berpengaruh terhadap konsentrasinya ketika mengemudikan kendaraan. Selain itu perilaku mengemudi yang tidak selamat (mengemudi dengan zig zag) menyebabkan tidak bisa mengendalikan kendaraannya sehingga terjadi tabrakan.,PRE;
Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) terjadinya peristiwa kecelakaan ini adalah cara mengemudi yang tidak selamat yaitu mengemudi dengan zig zag oleh pengemudi mobil bus PO. Sumber Kencono, pengendara sepeda motor yang berputar bukan pada tempatnya dan median jalan yang ketinggiannya tidak standar.,UA;
Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) terjadinya peristiwa kecelakaan ini adalah geometri dan kondisi jalan yang tidak memenuhi persyaratan keselamatan serta pengemudi mobil bus yang tidak cakap dalam menghadapi perubahan kondisi dan situasi mendadak dan kritis.,PRE;
Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) terjadinya peristiwa kecelakaan ini adalah geometri dan kondisi jalan yang tidak memenuhi persyaratan keselamatan serta pengemudi mobil bus yang tidak cakap dalam menghadapi perubahan kondisi dan situasi mendadak dan kritis.,UA;
Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) terjadinya peristiwa kecelakaan ini, bersumber dari tidak taatnya pengemudi mobil bus Isuzu Elf AG-7103-ML terhadap peraturan lalu lintas, melewati kendaraan lain dan melintasi marka tengah garis utuh sehingga masuk ke jalur berlawanan yang mengakibatkan terjadinya tabrakan.,UA;
Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) terjadinya peristiwa kecelakaan ini adalah bersumber dari faktor manusia, pengemudi mobil bus PO. Sinar Jaya B 7166 TGA yang mengemudikan kendaraan kurang waspada, mengantuk dan lelah serta tidak cakapnya dalam menghadapi kondisi kritis yang datang secara tiba – tiba.,UA;
Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) terjadinya peristiwa kecelakaan ini adalah bersumber dari faktor manusia, pengemudi mobil bus PO. Sinar Jaya B 7166 TGA yang mengemudikan kendaraan kurang waspada, mengantuk dan lelah serta tidak cakapnya dalam menghadapi kondisi kritis yang datang secara tiba – tiba.,PRE;
Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) terjadinya peristiwa kecelakaan ini adalah pengemudi mobil bus yang kurang disiplin berlalu lintas, kurang berhati-hati dan waspada dalam mengemudikan kendaraan, tidak berhasil mengendalikan kendaraan pada saat kritis, sehingga mengakibatkan mobil bus mengalami kecelakaan terjun ke dalam jurang dan menimbulkan korban jiwa.,UA;
Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) terjadinya peristiwa kecelakaan ini adalah cara mengemudi yang kurang berhati-hati yaitu pengemudi tidak menengok ke arah kiri dan kanan serta meningkatkan kewaspadaannya, terlalu berlebihnya kapasitas dan muatan pada kendaraan serta kurang familiar terhadap lokasi tersebut.,UA;
Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) terjadinya peristiwa kecelakaan ini adalah bersumber dari pengemudi mobil bus Mitsubishi L 300 P-2699-U mengemudikan kendaraan dengan kecepatan tinggi, sementara yang bersangkutan belum berpengalaman, belum memiliki SIM (Surat Izin Mengemudi), belum mengenali medan / rute yang dilintasi serta muatan kendaraan yang melebihi kapasitas tempat duduk, sehingga pada saat menghadapi situasi dan kondisi kritis yang datang secara tiba - tiba pengemudi tidak mampu dan cakap mengatasinya.,UA;
"Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) terjadinya peristiwa kebakaran ini adalah pemasangan lampu tambahan yang terlalu banyak (8 lampu), mengakibatkan terjadinya beban arus listrik yang begitu besar melampaui kapasitas kabel listrik yang dipergunakan yang pada akhirnya membakar kabel dan sekering pada mobil bus tersebut, tidak dilengkapinya mobil bus dengan peralatan tanggap darurat, terdapatnya muatan / barang termasuk ban cadangan di dalam ruang penumpang menutupi pintu keluar bagian belakang, diikatnya pintu dengan tali serta tidak tanggapnya awak
kendaraan terhadap kondisi kritis yang mengakibatkan jatuhnya banyak korban. ,UA";
Dengan demikian, dapat disimpulkan bahwa penyebab terjadinya kecelakaan adalah kondisi pengemudi yang lelah atau fatigue akibat tidak istirahat dengan baik, mengemudikan mobil bus dengan kecepatan tinggi sehingga tidak mampu mengantisipasi dan menghindari kondisi ekstrim yang dihadapi secara tiba-tiba karena adanya gundukan material berupa pasir dan batu kerikil untuk perbaikan jalan pada tikungan jalan yang menutup sebagian bahu dan badan jalan mengakibatkan ruang gerak kendaraan berkurang yang selanjutnya ban depan kiri mobil bus naik melintasi gundukan dan akhirnya terjun masuk ke dalam jurang,PRE;
Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) terjadinya peristiwa kecelakaan ini adalah bersumber dari pengendara sepeda motor ketika berputar tidak memperhatikan kondisi lalu lintas dari arah berlawanan. Dan pengemudi mobil bus mengemudikan kendaraan dengan kecepatan tinggi dan kurang waspada serta sigap dan tidak dapat mengambil keputusan yang tepat ketika menghadapi situasi darurat.,UA;
Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) terjadinya peristiwa kecelakaan ini adalah bersumber dari pengendara sepeda motor ketika berputar tidak memperhatikan kondisi lalu lintas dari arah berlawanan. Dan pengemudi mobil bus mengemudikan kendaraan dengan kecepatan tinggi dan kurang waspada serta sigap dan tidak dapat mengambil keputusan yang tepat ketika menghadapi situasi darurat.,PRE;
Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) terjadinya peristiwa kecelakaan ini adalah pengemudi mengendarai kendaraan kurang berhati-hati dan kurang mewaspadai terhadap kondisi jalan yang menanjak, menurun dan menikung dengan kanan kiri jalan terdapat jurang, serta kurang cakapnya dalam menghadapi situasi kritis yang datang secara tiba-tiba.,PRE;
Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) terjadinya peristiwa kecelakaan ini adalah pengemudi mengendarai kendaraan kurang berhati-hati dan kurang mewaspadai terhadap kondisi jalan yang menanjak, menurun dan menikung dengan kanan kiri jalan terdapat jurang, serta kurang cakapnya dalam menghadapi situasi kritis yang datang secara tiba-tiba.,UA;
Dengan demikian, bahwa kemungkinan rangkaian penyebab (Probable Causes) terjadinya peristiwa kecelakaan ini adalah faktor kelebihan muatan (over load 60% dari daya angkut normatifnya), pengemudi yang mengemudikan kendaraan dengan kecepatan tinggi karena gagal mengurangi kecepatan kendaraan, kurang berfungsinya sistem rem secara optimal karena panas berlebih (brake overheating) pada kanvas rem dan tromol, menyebabkan hilangnya daya pengereman (loss brake power). yang berakibat pengemudi tidak mampu mengendalikan kendaraannya.,UA;
Dengan demikian, kemungkinan rangkaian penyebab (Probable Causes) terjadinya peristiwa kecelakaan ini adalah kurang mengenal (familiar) nya pengemudi terhadap rute tersebut, kondisi jalan yang rusak berat, penggunaan komponen (kanvas) rem yang tidak standar serta muatan melebihi kapasitas, mengakibatkan yang bersangkutan kurang mampu dalam mengatasi kondisi kritis yang datang secara tiba-tiba.,PRE;
Dengan demikian, kemungkinan rangkaian penyebab (Probable Causes) terjadinya peristiwa kecelakaan ini adalah kurang mengenal (familiar) nya pengemudi terhadap rute tersebut, kondisi jalan yang rusak berat, penggunaan komponen (kanvas) rem yang tidak standar serta muatan melebihi kapasitas, mengakibatkan yang bersangkutan kurang mampu dalam mengatasi kondisi kritis yang datang secara tiba-tiba.,UA;
Dengan demikian, kemungkinan rangkaian penyebab (Probable Causes) terjadinya peristiwa kecelakaan adalah karena tidak berfungsinya sistem rem utama secara optimal, kecepatan kendaraan yang cukup tinggi, muatan yang melebihi kapasitas daya angkut kendaraan sebesar 42% dan adanya gaya sentrifugal sehingga kendaraan sulit dikendalikan cenderung lari ke kanan dan mengakibatkan menabrak mobil penumpang Suzuki Futura yang datang dari arah berlawanan.,UA;
Dengan demikian dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) rangkaian terjadinya kecelakaan tersebut adalah pengemudi yang mengalami kelelahan, mobil bus yang tidak memenuhi persyaratan teknis dan laik jalan, kondisi jalan dengan geometri berbelok, tanjakan dan turunan, semak belukar dipinggir jalan yang membatasi ruang bebas pandang pengemudi serta tidak adanya pagar pengaman tepi jalan/jurang berupa guard rail.,PRE;
Dengan demikian dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) rangkaian terjadinya kecelakaan tersebut adalah pengemudi yang mengalami kelelahan, mobil bus yang tidak memenuhi persyaratan teknis dan layak jalan, kondisi jalan dengan geometri berbelok, tanjakan dan turunan, semak belukar dipinggir jalan yang membatasi ruang bebas pandang pengemudi serta tidak adanya pagar pengaman tepi jalan/jurang berupa guard rail.,UA;
Dengan demikian dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) rangkaian terjadinya kecelakaan tersebut adalah rem utama mobil bus yang tidak berfungsi (malfungsi), tidak dilengkapi dengan perangkat rem parkir, geometrik jalan yang cukup ekstrim berupa jalan menanjak, menurun dan menikung, kurangnya ramburambu peringatan, himbauan dan larangan mulai dari jarak 500 meter sebelum dan sesudah titik terjadinya kecelakaan serta ketidakcakapan pengemudi dalam mengemudikan kendaraan terutama pada saat menghadapi situasi kritis yang datang secara tiba-tiba,UA;
Dengan demikian dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) rangkaian terjadinya kecelakaan tersebut adalah rem utama mobil bus yang tidak berfungsi (malfungsi), tidak dilengkapi dengan perangkat rem parkir, geometrik jalan yang cukup ekstrim berupa jalan menanjak, menurun dan menikung, kurangnya ramburambu peringatan, himbauan dan larangan mulai dari jarak 500 meter sebelum dan sesudah titik terjadinya kecelakaan serta ketidakcakapan pengemudi dalam mengemudikan kendaraan terutama pada saat menghadapi situasi kritis yang datang secara tiba-tiba,PRE;
Dari rangkaian faktor yang berkontribusi terhadap kemungkinan terjadinya kecelakaan tersebut di atas diantaranya adalah pengemudi mobil bus yang sudah mencapai usia senja, waktu kerja pengemudi per hari yang melebihi batas waktu kerja per hari maksimal yang diijinkan, geometri jalan yang cukup ekstrim dan mengalami kerusakan cukup parah/aspal bergelembung dan terkelupas, kondisi rem kendaraan yang kurang memenuhi persyaratan serta marka jalan yang membingungkan mengakibatkan pengemudi megalami keterlambatan dalam mengambil keputusan yang tepat saat menghadapi situasi kritis yang dihadapi secara tiba-tiba.,UA;
Dari rangkaian faktor yang berkontribusi terhadap kemungkinan terjadinya kecelakaan tersebut di atas diantaranya adalah pengemudi mobil bus yang sudah mencapai usia senja, waktu kerja pengemudi per hari yang melebihi batas waktu kerja per hari maksimal yang diijinkan, geometri jalan yang cukup ekstrim dan mengalami kerusakan cukup parah/aspal bergelembung dan terkelupas, kondisi rem kendaraan yang kurang memenuhi persyaratan serta marka jalan yang membingungkan mengakibatkan pengemudi megalami keterlambatan dalam mengambil keputusan yang tepat saat menghadapi situasi kritis yang dihadapi secara tiba-tiba.,PRE;
Dengan demikian dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) rangkaian terjadinya kecelakaan tersebut adalah kondisi jalan nasional dengan lebar 6 m, 1 jalur dua arah cukup menyulitkan kendaraan melakukan maneuver/menyiap kendaraan yang kecepatannya lebih rendah. Tidak adanya rambu-rambu lalu lintas yang memberikan informasi lengkap terkait dengan situasi dan kondisi jalan, tidak terpasangnya rambu-rambu lalulintas yang memberikan informasi pada ruas jalan tersebut. Dan tidak adanya tanda peringatan/ segitiga pengaman untuk kendaraan yang berhenti melakukan perbaikan serta lelahnya pengemudi menempuh jarak jauh, kurang beristirahat mengakibatkan kurang dapat mengantisipasi dan mengambil satu keputusan saat menghadapi kondisi yang ekstrim. ,PRE;
Dari hasil investigasi ditemukan bahwa penyebab terjadinya kecelakaan adalah kurang tidurnya pengemudi setelah semalam penuh mengemudikan kendaraan mengakibatkan terjadinya penurunan konsentrasi, ketidakstabilan emosi, ketidaktepatan pengambilan keputusan, serta penurunan reaksi tubuh saat kondisi kritis sehingga mobil bus yang overcapacity dikemudikan dengan kecepatan yang melebihi batas kecepatan yang ditetapkan serta tidak bisa dikendalikan saat melewati tikungan tajam di highway ramp KM 9+300 Tol Jatingaleh. Akibatnya, mobil terhempas ke arah kanan (keluar jalur) dengan ban kiri terangkat (mulai terguling), menabrak bagian atas median jalan dengan tepat pada bagian di atas roda sisi kanan mobil bus, lalu terguling, masuk ke jalur berlawanan, dan berakhir dengan menabrak tebing.,UA;
Dari hasil investigasi ditemukan bahwa penyebab terjadinya kecelakaan adalah kurang tidurnya pengemudi setelah semalam penuh mengemudikan kendaraan mengakibatkan terjadinya penurunan konsentrasi, ketidakstabilan emosi, ketidaktepatan pengambilan keputusan, serta penurunan reaksi tubuh saat kondisi kritis sehingga mobil bus yang overcapacity dikemudikan dengan kecepatan yang melebihi batas kecepatan yang ditetapkan serta tidak bisa dikendalikan saat melewati tikungan tajam di highway ramp KM 9+300 Tol Jatingaleh. Akibatnya, mobil terhempas ke arah kanan (keluar jalur) dengan ban kiri terangkat (mulai terguling), menabrak bagian atas median jalan dengan tepat pada bagian di atas roda sisi kanan mobil bus, lalu terguling, masuk ke jalur berlawanan, dan berakhir dengan menabrak tebing.,PRE;
Kecelakaan yang terjadi pada mobil bus disebabkan oleh fatigue yang dialami awak kendaraan. Fatigue ini disebabkan oleh berbagai faktor diantaranya kurang beristirahatnya awak kendaraan serta berada dalam kondisi berpuasa, perusahaan otobus yang tidak mengatur dan mengawasi jam kerja awak kendaraan, perbedaan aturan tentang jam kerja pengemudi yang diatur di dalam UU No. 22 Th. 2009 tentang LLAJ dengan UU No. 13 Th. 2003 tentang Ketenagakerjaan yang memungkinkan perusahaan otobus untuk memaksakan jam kerja awak kendaraan melebihi ketentuan yang berlaku secara internasional,PRE;
Terjadinya fatalitas yang tinggi disebabkan oleh: Terjadinya tumbukan antara mobil bus dengan tiang JPO. Berkurangnya survival space akibat tumbukan dari samping karena structural integrity (kekokohan) dari superstructure tidak diuji crashworthiness-nya terhadap tumbukan dan rollover. Korosi yag memperparah pengurangan survival space. Penggunaan kaca yang bukan safety glass. Tingkat keparahan korban bertambah akibat kursi pengemudi dan penumpang baris terdepan tidak dilengkapi safety belt sesuai dengan ketentuan UU No. 22 Tahun 2009 tentang LLAJ.,PRE;
